,지점,지점명,일시,기온(°C),강수량(mm),습도(%),적설(cm),일자,시간,연,월,일
299,192,진주,2016-02-13 11:00,11.2,,92.0,,2016-02-13,11:00,2016,02,13
300,192,진주,2016-02-13 12:00,12.7,,92.0,,2016-02-13,12:00,2016,02,13
301,192,진주,2016-02-13 13:00,12.3,,92.0,,2016-02-13,13:00,2016,02,13
302,192,진주,2016-02-13 14:00,12.5,,92.0,,2016-02-13,14:00,2016,02,13
303,192,진주,2016-02-13 15:00,12.2,0.5,91.0,,2016-02-13,15:00,2016,02,13
304,192,진주,2016-02-13 16:00,12.2,,91.0,,2016-02-13,16:00,2016,02,13
305,192,진주,2016-02-13 17:00,12.7,,91.0,,2016-02-13,17:00,2016,02,13
306,192,진주,2016-02-13 18:00,12.1,4.5,92.0,,2016-02-13,18:00,2016,02,13
307,192,진주,2016-02-13 19:00,11.5,,91.0,,2016-02-13,19:00,2016,02,13
308,192,진주,2016-02-13 20:00,11.4,,91.0,,2016-02-13,20:00,2016,02,13
309,192,진주,2016-02-13 21:00,14.7,3.0,91.0,,2016-02-13,21:00,2016,02,13
310,192,진주,2016-02-13 22:00,15.1,,92.0,,2016-02-13,22:00,2016,02,13
311,192,진주,2016-02-13 23:00,14.8,,86.0,,2016-02-13,23:00,2016,02,13
312,192,진주,2016-02-14 00:00,14.3,0.1,84.0,,2016-02-14,00:00,2016,02,14
313,192,진주,2016-02-14 01:00,14.6,,73.0,,2016-02-14,01:00,2016,02,14
314,192,진주,2016-02-14 02:00,12.4,,71.0,,2016-02-14,02:00,2016,02,14
315,192,진주,2016-02-14 03:00,10.6,,73.0,,2016-02-14,03:00,2016,02,14
316,192,진주,2016-02-14 04:00,8.6,,75.0,,2016-02-14,04:00,2016,02,14
317,192,진주,2016-02-14 05:00,8.1,,65.0,,2016-02-14,05:00,2016,02,14
318,192,진주,2016-02-14 06:00,6.2,,69.0,,2016-02-14,06:00,2016,02,14
319,192,진주,2016-02-14 07:00,5.7,,68.0,,2016-02-14,07:00,2016,02,14
320,192,진주,2016-02-14 08:00,5.1,,67.0,,2016-02-14,08:00,2016,02,14
321,192,진주,2016-02-14 09:00,4.7,,67.0,,2016-02-14,09:00,2016,02,14
322,192,진주,2016-02-14 10:00,4.9,,63.0,,2016-02-14,10:00,2016,02,14
323,192,진주,2016-02-14 11:00,4.9,,53.0,,2016-02-14,11:00,2016,02,14
324,192,진주,2016-02-14 12:00,5.5,,57.0,,2016-02-14,12:00,2016,02,14
325,192,진주,2016-02-14 13:00,5.2,,46.0,,2016-02-14,13:00,2016,02,14
326,192,진주,2016-02-14 14:00,5.6,,40.0,,2016-02-14,14:00,2016,02,14
327,192,진주,2016-02-14 15:00,6.2,,35.0,,2016-02-14,15:00,2016,02,14
328,192,진주,2016-02-14 16:00,4.8,,36.0,,2016-02-14,16:00,2016,02,14
329,192,진주,2016-02-14 17:00,2.9,,40.0,,2016-02-14,17:00,2016,02,14
330,192,진주,2016-02-14 18:00,1.5,,40.0,,2016-02-14,18:00,2016,02,14
331,192,진주,2016-02-14 19:00,0.6,,35.0,,2016-02-14,19:00,2016,02,14
332,192,진주,2016-02-14 20:00,-0.1,,37.0,,2016-02-14,20:00,2016,02,14
333,192,진주,2016-02-14 21:00,-0.5,,41.0,,2016-02-14,21:00,2016,02,14
334,192,진주,2016-02-14 22:00,-0.7,,39.0,,2016-02-14,22:00,2016,02,14
335,192,진주,2016-02-14 23:00,-1.1,,43.0,,2016-02-14,23:00,2016,02,14
336,192,진주,2016-02-15 00:00,-1.8,,47.0,,2016-02-15,00:00,2016,02,15
337,192,진주,2016-02-15 01:00,-1.9,,48.0,,2016-02-15,01:00,2016,02,15
338,192,진주,2016-02-15 02:00,-2.2,,48.0,,2016-02-15,02:00,2016,02,15
339,192,진주,2016-02-15 03:00,-2.2,,47.0,,2016-02-15,03:00,2016,02,15
340,192,진주,2016-02-15 04:00,-2.5,,43.0,,2016-02-15,04:00,2016,02,15
341,192,진주,2016-02-15 05:00,-3.1,,44.0,,2016-02-15,05:00,2016,02,15
342,192,진주,2016-02-15 06:00,-3.8,,48.0,,2016-02-15,06:00,2016,02,15
343,192,진주,2016-02-15 07:00,-4.0,,41.0,,2016-02-15,07:00,2016,02,15
344,192,진주,2016-02-15 08:00,-3.6,,40.0,,2016-02-15,08:00,2016,02,15
345,192,진주,2016-02-15 09:00,-2.0,,31.0,,2016-02-15,09:00,2016,02,15
346,192,진주,2016-02-15 10:00,-1.2,,26.0,,2016-02-15,10:00,2016,02,15
347,192,진주,2016-02-15 11:00,-0.7,,22.0,,2016-02-15,11:00,2016,02,15
348,192,진주,2016-02-15 12:00,0.0,,20.0,,2016-02-15,12:00,2016,02,15
349,192,진주,2016-02-15 13:00,1.1,,23.0,,2016-02-15,13:00,2016,02,15
350,192,진주,2016-02-15 14:00,2.1,,19.0,,2016-02-15,14:00,2016,02,15
351,192,진주,2016-02-15 15:00,1.6,,20.0,,2016-02-15,15:00,2016,02,15
352,192,진주,2016-02-15 16:00,1.8,,24.0,,2016-02-15,16:00,2016,02,15
353,192,진주,2016-02-15 17:00,1.4,,25.0,,2016-02-15,17:00,2016,02,15
354,192,진주,2016-02-15 18:00,0.1,,30.0,,2016-02-15,18:00,2016,02,15
355,192,진주,2016-02-15 19:00,-1.1,,36.0,,2016-02-15,19:00,2016,02,15
356,192,진주,2016-02-15 20:00,-1.0,,40.0,,2016-02-15,20:00,2016,02,15
357,192,진주,2016-02-15 21:00,-2.0,,46.0,,2016-02-15,21:00,2016,02,15
358,192,진주,2016-02-15 22:00,-2.0,,51.0,,2016-02-15,22:00,2016,02,15
359,192,진주,2016-02-15 23:00,-2.7,,58.0,,2016-02-15,23:00,2016,02,15
360,192,진주,2016-02-16 00:00,-3.9,,65.0,,2016-02-16,00:00,2016,02,16
361,192,진주,2016-02-16 01:00,-4.7,,71.0,,2016-02-16,01:00,2016,02,16
362,192,진주,2016-02-16 02:00,-5.3,,75.0,,2016-02-16,02:00,2016,02,16
363,192,진주,2016-02-16 03:00,-5.8,,78.0,,2016-02-16,03:00,2016,02,16
364,192,진주,2016-02-16 04:00,-5.7,,78.0,,2016-02-16,04:00,2016,02,16
365,192,진주,2016-02-16 05:00,-6.1,,80.0,,2016-02-16,05:00,2016,02,16
366,192,진주,2016-02-16 06:00,-5.6,,81.0,,2016-02-16,06:00,2016,02,16
367,192,진주,2016-02-16 07:00,-5.2,,81.0,,2016-02-16,07:00,2016,02,16
368,192,진주,2016-02-16 08:00,-4.3,,79.0,,2016-02-16,08:00,2016,02,16
369,192,진주,2016-02-16 09:00,-0.9,,66.0,,2016-02-16,09:00,2016,02,16
370,192,진주,2016-02-16 10:00,1.2,,58.0,,2016-02-16,10:00,2016,02,16
371,192,진주,2016-02-16 11:00,2.0,,49.0,,2016-02-16,11:00,2016,02,16
372,192,진주,2016-02-16 12:00,3.6,,40.0,,2016-02-16,12:00,2016,02,16
373,192,진주,2016-02-16 13:00,4.6,,37.0,,2016-02-16,13:00,2016,02,16
374,192,진주,2016-02-16 14:00,4.3,,42.0,,2016-02-16,14:00,2016,02,16
375,192,진주,2016-02-16 15:00,4.9,,44.0,,2016-02-16,15:00,2016,02,16
376,192,진주,2016-02-16 16:00,4.0,,48.0,,2016-02-16,16:00,2016,02,16
377,192,진주,2016-02-16 17:00,3.5,,53.0,,2016-02-16,17:00,2016,02,16
378,192,진주,2016-02-16 18:00,3.8,,48.0,,2016-02-16,18:00,2016,02,16
379,192,진주,2016-02-16 19:00,3.6,,45.0,,2016-02-16,19:00,2016,02,16
380,192,진주,2016-02-16 20:00,3.2,,43.0,,2016-02-16,20:00,2016,02,16
381,192,진주,2016-02-16 21:00,2.9,,50.0,,2016-02-16,21:00,2016,02,16
382,192,진주,2016-02-16 22:00,0.9,,58.0,,2016-02-16,22:00,2016,02,16
383,192,진주,2016-02-16 23:00,-0.6,,65.0,,2016-02-16,23:00,2016,02,16
384,192,진주,2016-02-17 00:00,-1.6,,70.0,,2016-02-17,00:00,2016,02,17
385,192,진주,2016-02-17 01:00,-1.7,,72.0,,2016-02-17,01:00,2016,02,17
386,192,진주,2016-02-17 02:00,-1.6,,74.0,,2016-02-17,02:00,2016,02,17
387,192,진주,2016-02-17 03:00,-1.2,,71.0,,2016-02-17,03:00,2016,02,17
388,192,진주,2016-02-17 04:00,-0.9,,69.0,,2016-02-17,04:00,2016,02,17
389,192,진주,2016-02-17 05:00,-0.1,,74.0,,2016-02-17,05:00,2016,02,17
390,192,진주,2016-02-17 06:00,-0.2,,75.0,,2016-02-17,06:00,2016,02,17
391,192,진주,2016-02-17 07:00,-2.4,,80.0,,2016-02-17,07:00,2016,02,17
392,192,진주,2016-02-17 08:00,-1.0,,76.0,,2016-02-17,08:00,2016,02,17
393,192,진주,2016-02-17 09:00,1.3,,46.0,,2016-02-17,09:00,2016,02,17
394,192,진주,2016-02-17 10:00,2.8,,32.0,,2016-02-17,10:00,2016,02,17
395,192,진주,2016-02-17 11:00,4.0,,25.0,,2016-02-17,11:00,2016,02,17
396,192,진주,2016-02-17 12:00,5.0,,23.0,,2016-02-17,12:00,2016,02,17
397,192,진주,2016-02-17 13:00,6.0,,19.0,,2016-02-17,13:00,2016,02,17
398,192,진주,2016-02-17 14:00,6.7,,19.0,,2016-02-17,14:00,2016,02,17
399,192,진주,2016-02-17 15:00,7.5,,19.0,,2016-02-17,15:00,2016,02,17
400,192,진주,2016-02-17 16:00,7.3,,26.0,,2016-02-17,16:00,2016,02,17
401,192,진주,2016-02-17 17:00,6.9,,24.0,,2016-02-17,17:00,2016,02,17
402,192,진주,2016-02-17 18:00,5.1,,31.0,,2016-02-17,18:00,2016,02,17
403,192,진주,2016-02-17 19:00,2.9,,37.0,,2016-02-17,19:00,2016,02,17
404,192,진주,2016-02-17 20:00,0.4,,51.0,,2016-02-17,20:00,2016,02,17
405,192,진주,2016-02-17 21:00,-0.9,,59.0,,2016-02-17,21:00,2016,02,17
406,192,진주,2016-02-17 22:00,-1.6,,65.0,,2016-02-17,22:00,2016,02,17
407,192,진주,2016-02-17 23:00,-2.4,,69.0,,2016-02-17,23:00,2016,02,17
408,192,진주,2016-02-18 00:00,-3.4,,74.0,,2016-02-18,00:00,2016,02,18
409,192,진주,2016-02-18 01:00,-3.7,,75.0,,2016-02-18,01:00,2016,02,18
410,192,진주,2016-02-18 02:00,-3.8,,76.0,,2016-02-18,02:00,2016,02,18
411,192,진주,2016-02-18 03:00,-3.9,,76.0,,2016-02-18,03:00,2016,02,18
412,192,진주,2016-02-18 04:00,-4.8,,82.0,,2016-02-18,04:00,2016,02,18
413,192,진주,2016-02-18 05:00,-5.5,,84.0,,2016-02-18,05:00,2016,02,18
414,192,진주,2016-02-18 06:00,-5.8,,84.0,,2016-02-18,06:00,2016,02,18
415,192,진주,2016-02-18 07:00,-5.7,,85.0,,2016-02-18,07:00,2016,02,18
416,192,진주,2016-02-18 08:00,-4.4,,86.0,,2016-02-18,08:00,2016,02,18
417,192,진주,2016-02-18 09:00,-0.8,,75.0,,2016-02-18,09:00,2016,02,18
418,192,진주,2016-02-18 10:00,2.5,,61.0,,2016-02-18,10:00,2016,02,18
419,192,진주,2016-02-18 11:00,4.7,,48.0,,2016-02-18,11:00,2016,02,18
420,192,진주,2016-02-18 12:00,6.8,,42.0,,2016-02-18,12:00,2016,02,18
421,192,진주,2016-02-18 13:00,7.4,,43.0,,2016-02-18,13:00,2016,02,18
422,192,진주,2016-02-18 14:00,9.3,,37.0,,2016-02-18,14:00,2016,02,18
423,192,진주,2016-02-18 15:00,9.7,,34.0,,2016-02-18,15:00,2016,02,18
424,192,진주,2016-02-18 16:00,9.2,,34.0,,2016-02-18,16:00,2016,02,18
425,192,진주,2016-02-18 17:00,8.9,,37.0,,2016-02-18,17:00,2016,02,18
426,192,진주,2016-02-18 18:00,7.7,,45.0,,2016-02-18,18:00,2016,02,18
427,192,진주,2016-02-18 19:00,6.3,,52.0,,2016-02-18,19:00,2016,02,18
428,192,진주,2016-02-18 20:00,5.6,,56.0,,2016-02-18,20:00,2016,02,18
429,192,진주,2016-02-18 21:00,5.1,,56.0,,2016-02-18,21:00,2016,02,18
430,192,진주,2016-02-18 22:00,3.7,,59.0,,2016-02-18,22:00,2016,02,18
431,192,진주,2016-02-18 23:00,0.4,,76.0,,2016-02-18,23:00,2016,02,18
432,192,진주,2016-02-19 00:00,-0.7,,82.0,,2016-02-19,00:00,2016,02,19
433,192,진주,2016-02-19 01:00,-1.0,,85.0,,2016-02-19,01:00,2016,02,19
434,192,진주,2016-02-19 02:00,4.4,,63.0,,2016-02-19,02:00,2016,02,19
435,192,진주,2016-02-19 03:00,-0.2,,79.0,,2016-02-19,03:00,2016,02,19
436,192,진주,2016-02-19 04:00,-0.2,,81.0,,2016-02-19,04:00,2016,02,19
437,192,진주,2016-02-19 05:00,-1.5,,83.0,,2016-02-19,05:00,2016,02,19
438,192,진주,2016-02-19 06:00,-1.9,,85.0,,2016-02-19,06:00,2016,02,19
439,192,진주,2016-02-19 07:00,-2.6,,86.0,,2016-02-19,07:00,2016,02,19
440,192,진주,2016-02-19 08:00,-2.1,,87.0,,2016-02-19,08:00,2016,02,19
441,192,진주,2016-02-19 09:00,1.4,,82.0,,2016-02-19,09:00,2016,02,19
442,192,진주,2016-02-19 10:00,4.9,,64.0,,2016-02-19,10:00,2016,02,19
443,192,진주,2016-02-19 11:00,8.0,,52.0,,2016-02-19,11:00,2016,02,19
444,192,진주,2016-02-19 12:00,9.5,,35.0,,2016-02-19,12:00,2016,02,19
445,192,진주,2016-02-19 13:00,10.8,,28.0,,2016-02-19,13:00,2016,02,19
446,192,진주,2016-02-19 14:00,12.3,,23.0,,2016-02-19,14:00,2016,02,19
447,192,진주,2016-02-19 15:00,12.4,,25.0,,2016-02-19,15:00,2016,02,19
448,192,진주,2016-02-19 16:00,12.8,,23.0,,2016-02-19,16:00,2016,02,19
449,192,진주,2016-02-19 17:00,10.5,,32.0,,2016-02-19,17:00,2016,02,19
450,192,진주,2016-02-19 18:00,9.0,,36.0,,2016-02-19,18:00,2016,02,19
451,192,진주,2016-02-19 19:00,7.5,,44.0,,2016-02-19,19:00,2016,02,19
452,192,진주,2016-02-19 20:00,6.5,,54.0,,2016-02-19,20:00,2016,02,19
453,192,진주,2016-02-19 21:00,5.5,,60.0,,2016-02-19,21:00,2016,02,19
454,192,진주,2016-02-19 22:00,4.6,,65.0,,2016-02-19,22:00,2016,02,19
455,192,진주,2016-02-19 23:00,4.2,,67.0,,2016-02-19,23:00,2016,02,19
456,192,진주,2016-02-20 00:00,3.9,,69.0,,2016-02-20,00:00,2016,02,20
457,192,진주,2016-02-20 01:00,3.9,,72.0,,2016-02-20,01:00,2016,02,20
458,192,진주,2016-02-20 02:00,3.8,,70.0,,2016-02-20,02:00,2016,02,20
459,192,진주,2016-02-20 03:00,3.5,,73.0,,2016-02-20,03:00,2016,02,20
460,192,진주,2016-02-20 04:00,3.3,,72.0,,2016-02-20,04:00,2016,02,20
461,192,진주,2016-02-20 05:00,4.0,,73.0,,2016-02-20,05:00,2016,02,20
462,192,진주,2016-02-20 06:00,3.0,,70.0,,2016-02-20,06:00,2016,02,20
463,192,진주,2016-02-20 07:00,3.0,,72.0,,2016-02-20,07:00,2016,02,20
464,192,진주,2016-02-20 08:00,1.9,,75.0,,2016-02-20,08:00,2016,02,20
465,192,진주,2016-02-20 09:00,4.0,,67.0,,2016-02-20,09:00,2016,02,20
466,192,진주,2016-02-20 10:00,5.8,,46.0,,2016-02-20,10:00,2016,02,20
467,192,진주,2016-02-20 11:00,8.9,,30.0,,2016-02-20,11:00,2016,02,20
468,192,진주,2016-02-20 12:00,9.8,,30.0,,2016-02-20,12:00,2016,02,20
469,192,진주,2016-02-20 13:00,11.2,,28.0,,2016-02-20,13:00,2016,02,20
470,192,진주,2016-02-20 14:00,12.6,,23.0,,2016-02-20,14:00,2016,02,20
471,192,진주,2016-02-20 15:00,12.3,,15.0,,2016-02-20,15:00,2016,02,20
472,192,진주,2016-02-20 16:00,11.0,,16.0,,2016-02-20,16:00,2016,02,20
473,192,진주,2016-02-20 17:00,10.2,,21.0,,2016-02-20,17:00,2016,02,20
474,192,진주,2016-02-20 18:00,7.9,,25.0,,2016-02-20,18:00,2016,02,20
475,192,진주,2016-02-20 19:00,6.3,,35.0,,2016-02-20,19:00,2016,02,20
476,192,진주,2016-02-20 20:00,5.3,,38.0,,2016-02-20,20:00,2016,02,20
477,192,진주,2016-02-20 21:00,4.7,,33.0,,2016-02-20,21:00,2016,02,20
478,192,진주,2016-02-20 22:00,4.2,,33.0,,2016-02-20,22:00,2016,02,20
479,192,진주,2016-02-20 23:00,3.1,,31.0,,2016-02-20,23:00,2016,02,20
480,192,진주,2016-02-21 00:00,2.4,,30.0,,2016-02-21,00:00,2016,02,21
481,192,진주,2016-02-21 01:00,2.1,,32.0,,2016-02-21,01:00,2016,02,21
482,192,진주,2016-02-21 02:00,2.1,,29.0,,2016-02-21,02:00,2016,02,21
483,192,진주,2016-02-21 03:00,1.0,,31.0,,2016-02-21,03:00,2016,02,21
484,192,진주,2016-02-21 04:00,-1.8,,50.0,,2016-02-21,04:00,2016,02,21
485,192,진주,2016-02-21 05:00,-2.7,,56.0,,2016-02-21,05:00,2016,02,21
486,192,진주,2016-02-21 06:00,-3.4,,55.0,,2016-02-21,06:00,2016,02,21
487,192,진주,2016-02-21 07:00,-2.3,,48.0,,2016-02-21,07:00,2016,02,21
488,192,진주,2016-02-21 08:00,-1.4,,47.0,,2016-02-21,08:00,2016,02,21
489,192,진주,2016-02-21 09:00,1.1,,34.0,,2016-02-21,09:00,2016,02,21
490,192,진주,2016-02-21 10:00,2.3,,31.0,,2016-02-21,10:00,2016,02,21
491,192,진주,2016-02-21 11:00,3.5,,28.0,,2016-02-21,11:00,2016,02,21
492,192,진주,2016-02-21 12:00,4.9,,25.0,,2016-02-21,12:00,2016,02,21
493,192,진주,2016-02-21 13:00,6.2,,20.0,,2016-02-21,13:00,2016,02,21
494,192,진주,2016-02-21 14:00,7.1,,20.0,,2016-02-21,14:00,2016,02,21
495,192,진주,2016-02-21 15:00,7.3,,18.0,,2016-02-21,15:00,2016,02,21
496,192,진주,2016-02-21 16:00,8.2,,18.0,,2016-02-21,16:00,2016,02,21
497,192,진주,2016-02-21 17:00,7.2,,19.0,,2016-02-21,17:00,2016,02,21
498,192,진주,2016-02-21 18:00,6.2,,22.0,,2016-02-21,18:00,2016,02,21
499,192,진주,2016-02-21 19:00,4.5,,27.0,,2016-02-21,19:00,2016,02,21
500,192,진주,2016-02-21 20:00,3.4,,31.0,,2016-02-21,20:00,2016,02,21
501,192,진주,2016-02-21 21:00,1.7,,42.0,,2016-02-21,21:00,2016,02,21
502,192,진주,2016-02-21 22:00,0.5,,49.0,,2016-02-21,22:00,2016,02,21
503,192,진주,2016-02-21 23:00,-0.8,,54.0,,2016-02-21,23:00,2016,02,21
504,192,진주,2016-02-22 00:00,-1.7,,59.0,,2016-02-22,00:00,2016,02,22
505,192,진주,2016-02-22 01:00,-1.7,,62.0,,2016-02-22,01:00,2016,02,22
506,192,진주,2016-02-22 02:00,-1.2,,60.0,,2016-02-22,02:00,2016,02,22
507,192,진주,2016-02-22 03:00,-0.9,,59.0,,2016-02-22,03:00,2016,02,22
508,192,진주,2016-02-22 04:00,-0.4,,58.0,,2016-02-22,04:00,2016,02,22
509,192,진주,2016-02-22 05:00,-0.5,,61.0,,2016-02-22,05:00,2016,02,22
510,192,진주,2016-02-22 06:00,0.0,,55.0,,2016-02-22,06:00,2016,02,22
511,192,진주,2016-02-22 07:00,-0.1,,56.0,,2016-02-22,07:00,2016,02,22
512,192,진주,2016-02-22 08:00,0.8,,52.0,,2016-02-22,08:00,2016,02,22
513,192,진주,2016-02-22 09:00,2.0,,43.0,,2016-02-22,09:00,2016,02,22
514,192,진주,2016-02-22 10:00,3.4,,41.0,,2016-02-22,10:00,2016,02,22
515,192,진주,2016-02-22 11:00,4.0,,35.0,,2016-02-22,11:00,2016,02,22
516,192,진주,2016-02-22 12:00,5.2,,33.0,,2016-02-22,12:00,2016,02,22
517,192,진주,2016-02-22 13:00,5.9,,30.0,,2016-02-22,13:00,2016,02,22
518,192,진주,2016-02-22 14:00,6.3,,30.0,,2016-02-22,14:00,2016,02,22
519,192,진주,2016-02-22 15:00,6.7,,29.0,,2016-02-22,15:00,2016,02,22
520,192,진주,2016-02-22 16:00,6.7,,31.0,,2016-02-22,16:00,2016,02,22
521,192,진주,2016-02-22 17:00,6.7,,33.0,,2016-02-22,17:00,2016,02,22
522,192,진주,2016-02-22 18:00,6.1,,36.0,,2016-02-22,18:00,2016,02,22
523,192,진주,2016-02-22 19:00,5.6,,44.0,,2016-02-22,19:00,2016,02,22
524,192,진주,2016-02-22 20:00,5.0,,51.0,,2016-02-22,20:00,2016,02,22
525,192,진주,2016-02-22 21:00,4.8,,53.0,,2016-02-22,21:00,2016,02,22
526,192,진주,2016-02-22 22:00,4.7,,53.0,,2016-02-22,22:00,2016,02,22
527,192,진주,2016-02-22 23:00,3.9,,51.0,,2016-02-22,23:00,2016,02,22
528,192,진주,2016-02-23 00:00,3.4,,56.0,,2016-02-23,00:00,2016,02,23
529,192,진주,2016-02-23 01:00,3.0,,60.0,,2016-02-23,01:00,2016,02,23
530,192,진주,2016-02-23 02:00,2.2,,60.0,,2016-02-23,02:00,2016,02,23
531,192,진주,2016-02-23 03:00,1.5,,62.0,,2016-02-23,03:00,2016,02,23
532,192,진주,2016-02-23 04:00,1.4,,65.0,,2016-02-23,04:00,2016,02,23
533,192,진주,2016-02-23 05:00,1.6,,64.0,,2016-02-23,05:00,2016,02,23
534,192,진주,2016-02-23 06:00,1.7,,65.0,,2016-02-23,06:00,2016,02,23
535,192,진주,2016-02-23 07:00,0.5,,69.0,,2016-02-23,07:00,2016,02,23
536,192,진주,2016-02-23 08:00,0.7,,71.0,,2016-02-23,08:00,2016,02,23
537,192,진주,2016-02-23 09:00,4.1,,57.0,,2016-02-23,09:00,2016,02,23
538,192,진주,2016-02-23 10:00,7.4,,43.0,,2016-02-23,10:00,2016,02,23
539,192,진주,2016-02-23 11:00,8.9,,36.0,,2016-02-23,11:00,2016,02,23
540,192,진주,2016-02-23 12:00,10.3,,29.0,,2016-02-23,12:00,2016,02,23
541,192,진주,2016-02-23 13:00,11.1,,27.0,,2016-02-23,13:00,2016,02,23
542,192,진주,2016-02-23 14:00,11.4,,17.0,,2016-02-23,14:00,2016,02,23
543,192,진주,2016-02-23 15:00,11.5,,19.0,,2016-02-23,15:00,2016,02,23
544,192,진주,2016-02-23 16:00,10.7,,18.0,,2016-02-23,16:00,2016,02,23
545,192,진주,2016-02-23 17:00,9.2,,25.0,,2016-02-23,17:00,2016,02,23
546,192,진주,2016-02-23 18:00,8.3,,29.0,,2016-02-23,18:00,2016,02,23
547,192,진주,2016-02-23 19:00,7.0,,30.0,,2016-02-23,19:00,2016,02,23
548,192,진주,2016-02-23 20:00,5.7,,26.0,,2016-02-23,20:00,2016,02,23
549,192,진주,2016-02-23 21:00,4.8,,28.0,,2016-02-23,21:00,2016,02,23
550,192,진주,2016-02-23 22:00,3.6,,27.0,,2016-02-23,22:00,2016,02,23
551,192,진주,2016-02-23 23:00,2.7,,25.0,,2016-02-23,23:00,2016,02,23
552,192,진주,2016-02-24 00:00,1.9,,27.0,,2016-02-24,00:00,2016,02,24
553,192,진주,2016-02-24 01:00,1.2,,28.0,,2016-02-24,01:00,2016,02,24
554,192,진주,2016-02-24 02:00,0.2,,33.0,,2016-02-24,02:00,2016,02,24
555,192,진주,2016-02-24 03:00,0.0,,34.0,,2016-02-24,03:00,2016,02,24
556,192,진주,2016-02-24 04:00,-0.4,,38.0,,2016-02-24,04:00,2016,02,24
557,192,진주,2016-02-24 05:00,-1.3,,40.0,,2016-02-24,05:00,2016,02,24
558,192,진주,2016-02-24 06:00,-2.2,,43.0,,2016-02-24,06:00,2016,02,24
559,192,진주,2016-02-24 07:00,-3.4,,51.0,,2016-02-24,07:00,2016,02,24
560,192,진주,2016-02-24 08:00,-2.2,,52.0,,2016-02-24,08:00,2016,02,24
561,192,진주,2016-02-24 09:00,0.3,,32.0,,2016-02-24,09:00,2016,02,24
562,192,진주,2016-02-24 10:00,1.9,,27.0,,2016-02-24,10:00,2016,02,24
563,192,진주,2016-02-24 11:00,3.0,,19.0,,2016-02-24,11:00,2016,02,24
564,192,진주,2016-02-24 12:00,4.6,,16.0,,2016-02-24,12:00,2016,02,24
565,192,진주,2016-02-24 13:00,5.3,,15.0,,2016-02-24,13:00,2016,02,24
566,192,진주,2016-02-24 14:00,5.8,,19.0,,2016-02-24,14:00,2016,02,24
567,192,진주,2016-02-24 15:00,7.0,,15.0,,2016-02-24,15:00,2016,02,24
568,192,진주,2016-02-24 16:00,6.2,,12.0,,2016-02-24,16:00,2016,02,24
569,192,진주,2016-02-24 17:00,6.0,,16.0,,2016-02-24,17:00,2016,02,24
570,192,진주,2016-02-24 18:00,4.0,,22.0,,2016-02-24,18:00,2016,02,24
571,192,진주,2016-02-24 19:00,2.1,,26.0,,2016-02-24,19:00,2016,02,24
572,192,진주,2016-02-24 20:00,0.9,,30.0,,2016-02-24,20:00,2016,02,24
573,192,진주,2016-02-24 21:00,-0.2,,35.0,,2016-02-24,21:00,2016,02,24
574,192,진주,2016-02-24 22:00,-1.2,,37.0,,2016-02-24,22:00,2016,02,24
575,192,진주,2016-02-24 23:00,-1.4,,38.0,,2016-02-24,23:00,2016,02,24
576,192,진주,2016-02-25 00:00,-2.2,,42.0,,2016-02-25,00:00,2016,02,25
577,192,진주,2016-02-25 01:00,-2.5,,44.0,,2016-02-25,01:00,2016,02,25
578,192,진주,2016-02-25 02:00,-2.6,,35.0,,2016-02-25,02:00,2016,02,25
579,192,진주,2016-02-25 03:00,-2.8,,36.0,,2016-02-25,03:00,2016,02,25
580,192,진주,2016-02-25 04:00,-2.7,,38.0,,2016-02-25,04:00,2016,02,25
581,192,진주,2016-02-25 05:00,-3.0,,41.0,,2016-02-25,05:00,2016,02,25
582,192,진주,2016-02-25 06:00,-3.4,,43.0,,2016-02-25,06:00,2016,02,25
583,192,진주,2016-02-25 07:00,-4.2,,48.0,,2016-02-25,07:00,2016,02,25
584,192,진주,2016-02-25 08:00,-0.7,,40.0,,2016-02-25,08:00,2016,02,25
585,192,진주,2016-02-25 09:00,0.6,,37.0,,2016-02-25,09:00,2016,02,25
586,192,진주,2016-02-25 10:00,1.7,,31.0,,2016-02-25,10:00,2016,02,25
587,192,진주,2016-02-25 11:00,3.4,,25.0,,2016-02-25,11:00,2016,02,25
588,192,진주,2016-02-25 12:00,4.7,,18.0,,2016-02-25,12:00,2016,02,25
589,192,진주,2016-02-25 13:00,5.8,,15.0,,2016-02-25,13:00,2016,02,25
590,192,진주,2016-02-25 14:00,6.2,,15.0,,2016-02-25,14:00,2016,02,25
591,192,진주,2016-02-25 15:00,6.3,,14.0,,2016-02-25,15:00,2016,02,25
592,192,진주,2016-02-25 16:00,6.8,,14.0,,2016-02-25,16:00,2016,02,25
593,192,진주,2016-02-25 17:00,6.4,,18.0,,2016-02-25,17:00,2016,02,25
594,192,진주,2016-02-25 18:00,5.3,,22.0,,2016-02-25,18:00,2016,02,25
595,192,진주,2016-02-25 19:00,2.7,,32.0,,2016-02-25,19:00,2016,02,25
596,192,진주,2016-02-25 20:00,2.5,,31.0,,2016-02-25,20:00,2016,02,25
597,192,진주,2016-02-25 21:00,-0.8,,38.0,,2016-02-25,21:00,2016,02,25
598,192,진주,2016-02-25 22:00,-2.1,,47.0,,2016-02-25,22:00,2016,02,25
599,192,진주,2016-02-25 23:00,-3.0,,52.0,,2016-02-25,23:00,2016,02,25
